country,submittedon,submittedby,surveydate,community,controlsite,controlsitename,reefzone,locationname,locationstatus,lat,lon,location,transectnumber,divername,waterdepth,temperature,reefslope,transectarea,species,fishcount,density_ind_ha,length,sizeclass,country_full,level1_name,level2_name,ma_name,ma_area,biomass_kg_ha,a,b,lmax,family
HND,2019-06-26T17:19:38Z,mar5@rare.org,2019-03-29T00:00:00Z,Cortés la Laguna,false,,crest,Bajo panama,ma,15.85144,-87.97139,POINT(-087.97139 +15.85144),1,Claudia guerrero,14,24,flat,500,Halichoeres bivittatus,2,40.0,8.0,6-10,,,,,,0.25817951430200664,0.01111,3.0607666666666664,15.2,Labridae
HND,2019-06-26T17:19:38Z,mar5@rare.org,2019-03-29T00:00:00Z,Cortés la Laguna,false,,crest,Bajo panama,ma,15.85144,-87.97139,POINT(-087.97139 +15.85144),1,Claudia guerrero,14,24,flat,500,Lactophrys bicaudalis,1,20.0,2.5,0-5,,,,,,0.019321407009180364,0.07325000000000001,2.815,27.1,Ostraciidae
HND,2019-07-08T16:45:16Z,mar5@rare.org,2019-05-29T00:00:00Z,El Cayo 1,false,,fore,Glia2,reserve,16.4162,-85.8984,POINT(-085.8984 +16.4162),2,Fabrice pirot,5,25,flat,60,Acanthurus tractus,1,166.66666666666666,8.0,6-10,,,,,,1.8489105911675665,0.025866666666666666,2.9148,24.3,Acanthuridae
HND,2019-07-08T16:58:18Z,mar5@rare.org,2019-07-29T00:00:00Z,El Cayo 1,false,,crest,Glia3,reserve,16.4248,-85.9044,POINT(-085.9044 +16.4248),8,Melissa aguilera,7,25,slope,60,Ocyurus chrysurus,4,666.6666666666666,8.0,6-10,,,,,,8.14152123599942,0.03932608695652174,2.759543478260869,80.0,Lutjanidae
HND,2019-06-26T17:19:38Z,mar5@rare.org,2019-03-29T00:00:00Z,Cortés la Laguna,false,,crest,Bajo panama,ma,15.85144,-87.97139,POINT(-087.97139 +15.85144),1,Claudia guerrero,14,24,flat,500,Stegastes planifrons,1,20.0,2.5,0-5,,,,,,0.010389240752658168,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Haemulon macrostomum,2,40.0,2.5,0-5,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.013671231658373324,0.021,3.0445,30.9,Haemulidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Haemulon macrostomum,2,40.0,2.5,0-5,Honduras,Colón,Santa Fé,Santa Fé,0,0.013671231658373324,0.021,3.0445,30.9,Haemulidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Haemulon macrostomum,3,60.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.7076654789004703,0.021,3.0445,30.9,Haemulidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Haemulon macrostomum,3,60.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.7076654789004703,0.021,3.0445,30.9,Haemulidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Haemulon macrostomum,2,40.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,3.533817695593559,0.021,3.0445,30.9,Haemulidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Haemulon macrostomum,2,40.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,3.533817695593559,0.021,3.0445,30.9,Haemulidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Scarus taeniopterus,5,100.0,2.5,0-5,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.09306912003486253,0.07895,2.6925,30.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Scarus taeniopterus,5,100.0,2.5,0-5,Honduras,Colón,Santa Fé,Santa Fé,0,0.09306912003486253,0.07895,2.6925,30.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Scarus taeniopterus,2,40.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,5.062677032833923,0.07895,2.6925,30.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Scarus taeniopterus,2,40.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,5.062677032833923,0.07895,2.6925,30.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Sparisoma aurofrenatum,2,40.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.390828826315104,0.01442,3.13475,33.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Sparisoma aurofrenatum,2,40.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.390828826315104,0.01442,3.13475,33.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Sparisoma viride,2,40.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.5282285326436879,0.03035,2.92175,46.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Sparisoma viride,2,40.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.5282285326436879,0.03035,2.92175,46.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Sparisoma viride,2,40.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,3.648130167874446,0.03035,2.92175,46.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Sparisoma viride,2,40.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,3.648130167874446,0.03035,2.92175,46.0,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Scarus iseri,5,100.0,2.5,0-5,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.025425643576989433,0.0161,3.011625,19.5,Scaridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Scarus iseri,5,100.0,2.5,0-5,Honduras,Colón,Santa Fé,Santa Fé,0,0.025425643576989433,0.0161,3.011625,19.5,Scaridae
HND,2019-07-08T16:58:18Z,mar5@rare.org,2019-07-29T00:00:00Z,El Cayo 1,false,,crest,Glia3,reserve,16.4248,-85.9044,POINT(-085.9044 +16.4248),8,Melissa aguilera,7,25,slope,60,Ocyurus chrysurus,5,833.3333333333334,15.5,11-20,,,,,,63.135200467745655,0.03932608695652174,2.759543478260869,80.0,Lutjanidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Cephalopholis fulva,1,20.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.26251240899079,0.028477777777777775,2.9494444444444445,63.9,Serranidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Cephalopholis fulva,1,20.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.26251240899079,0.028477777777777775,2.9494444444444445,63.9,Serranidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus coeruleus,1,20.0,2.5,0-5,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.009707976106713721,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus coeruleus,1,20.0,2.5,0-5,Honduras,Colón,Santa Fé,Santa Fé,0,0.009707976106713721,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus coeruleus,34,680.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,10.375246867238472,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus coeruleus,34,680.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,10.375246867238472,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus coeruleus,14,280.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,30.346163964680912,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus coeruleus,14,280.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,30.346163964680912,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus tractus,2,40.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.44373854188021594,0.025866666666666666,2.9148,24.3,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Acanthurus tractus,2,40.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.44373854188021594,0.025866666666666666,2.9148,24.3,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Halichoeres radiatus,3,60.0,2.5,0-5,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.012716403279484942,0.0131,3.038,3.6,Labridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Halichoeres radiatus,3,60.0,2.5,0-5,Honduras,Colón,Santa Fé,Santa Fé,0,0.012716403279484942,0.0131,3.038,3.6,Labridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Halichoeres radiatus,5,100.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.7258697135762872,0.0131,3.038,3.6,Labridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Halichoeres radiatus,5,100.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.7258697135762872,0.0131,3.038,3.6,Labridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Halichoeres radiatus,1,20.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,1.0827519894130946,0.0131,3.038,3.6,Labridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Halichoeres radiatus,1,20.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,1.0827519894130946,0.0131,3.038,3.6,Labridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Diodon hystrix,1,20.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.9192547316395364,0.33666666666666667,2.364333333333333,75.0,Diodontidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Diodon hystrix,1,20.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,0.9192547316395364,0.33666666666666667,2.364333333333333,75.0,Diodontidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Diodon hystrix,1,20.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,4.3910767337371475,0.33666666666666667,2.364333333333333,75.0,Diodontidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Diodon hystrix,1,20.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,4.3910767337371475,0.33666666666666667,2.364333333333333,75.0,Diodontidae
HND,2019-07-08T16:58:18Z,mar5@rare.org,2019-07-29T00:00:00Z,El Cayo 1,false,,crest,Glia3,reserve,16.4248,-85.9044,POINT(-085.9044 +16.4248),8,Melissa aguilera,7,25,slope,60,Acanthurus tractus,8,1333.3333333333333,8.0,6-10,,,,,,14.791284729340532,0.025866666666666666,2.9148,24.3,Acanthuridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Diodon hystrix,1,20.0,35.5,31-40,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,31.15205379460312,0.33666666666666667,2.364333333333333,75.0,Diodontidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Diodon hystrix,1,20.0,35.5,31-40,Honduras,Colón,Santa Fé,Santa Fé,0,31.15205379460312,0.33666666666666667,2.364333333333333,75.0,Diodontidae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Stegastes planifrons,3,60.0,2.5,0-5,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,0.031167722257974508,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Stegastes planifrons,3,60.0,2.5,0-5,Honduras,Colón,Santa Fé,Santa Fé,0,0.031167722257974508,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Stegastes planifrons,12,240.0,8.0,6-10,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,3.4592228777807112,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Stegastes planifrons,12,240.0,8.0,6-10,Honduras,Colón,Santa Fé,Santa Fé,0,3.4592228777807112,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Stegastes planifrons,2,40.0,15.5,11-20,Philippines,Caraga,Surigao del Norte,Surigao del Norte,,3.8148447015913196,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:47:14Z,mar5@rare.org,2019-05-03T00:00:00Z,Santa Fe,false,,crest,Cayo blanco,ma,15.9276,-86.0399,POINT(-086.0399 +15.9276),1,Claudia guerrero,2,27,flat,500,Stegastes planifrons,2,40.0,15.5,11-20,Honduras,Colón,Santa Fé,Santa Fé,0,3.8148447015913196,0.0379,2.857,10.5,Pomacentridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Anisotremus virginicus,1,20.0,25.5,21-30,,,,,,4.578081978407873,0.014,2.9956666666666667,29.8,Haemulidae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Scarus taeniopterus,1,20.0,2.5,0-5,,,,,,0.018613824006972507,0.07895,2.6925,30.0,Scaridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Scarus taeniopterus,1,20.0,8.0,6-10,,,,,,0.4265322955104136,0.07895,2.6925,30.0,Scaridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Sparisoma viride,2,40.0,8.0,6-10,,,,,,0.5282285326436879,0.03035,2.92175,46.0,Scaridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Sparisoma viride,1,20.0,15.5,11-20,,,,,,1.824065083937223,0.03035,2.92175,46.0,Scaridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Cephalopholis cruentata,1,20.0,8.0,6-10,,,,,,0.1458317940038473,0.011073333333333333,3.121,29.0,Serranidae
HND,2019-07-08T16:58:18Z,mar5@rare.org,2019-07-29T00:00:00Z,El Cayo 1,false,,crest,Glia3,reserve,16.4248,-85.9044,POINT(-085.9044 +16.4248),9,Melissa aguilera,6,25,slope,60,Holacanthus tricolor,1,166.66666666666666,8.0,6-10,,,,,,2.6478498504984005,0.031549999999999995,2.992,21.3,Pomacanthidae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Acanthurus coeruleus,1,20.0,8.0,6-10,,,,,,0.3051543196246609,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Acanthurus coeruleus,2,40.0,15.5,11-20,,,,,,4.335166280668702,0.032100000000000004,2.9642500000000003,30.4,Acanthuridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Acanthurus tractus,1,20.0,15.5,11-20,,,,,,1.5252790178493782,0.025866666666666666,2.9148,24.3,Acanthuridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Lachnolaimus maximus,1,20.0,15.5,11-20,,,,,,1.8100871145277306,0.027253999999999994,2.9582,70.4,Labridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Bodianus rufus,3,60.0,15.5,11-20,,,,,,4.735088285711291,0.01695,3.0815,37.8,Labridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Halichoeres garnoti,2,40.0,8.0,6-10,,,,,,0.23182275102853891,0.00519,3.375,10.5,Labridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Caranx ruber,1,20.0,15.5,11-20,,,,,,1.4177453267810187,0.017824,3.024,73.0,Carangidae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Microspathodon chrysurus,2,40.0,2.5,0-5,,,,,,0.01610308179812654,0.0239,3.082,5.8,Pomacentridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Microspathodon chrysurus,2,40.0,8.0,6-10,,,,,,0.5804719418556754,0.0239,3.082,5.8,Pomacentridae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Pomacanthus paru,2,40.0,15.5,11-20,,,,,,6.092575823110819,0.05046666666666666,2.9233333333333333,41.3,Pomacanthidae
HND,2019-07-08T16:58:18Z,mar5@rare.org,2019-07-29T00:00:00Z,El Cayo 1,false,,crest,Glia3,reserve,16.4248,-85.9044,POINT(-085.9044 +16.4248),9,Melissa aguilera,6,25,slope,60,Haemulon flavolineatum,1,166.66666666666666,15.5,11-20,,,,,,12.859016774813242,0.022214285714285714,2.9745714285714286,31.0,Haemulidae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Holacanthus tricolor,2,40.0,8.0,6-10,,,,,,0.635483964119616,0.031549999999999995,2.992,21.3,Pomacanthidae
HND,2019-07-04T20:49:47Z,mar5@rare.org,2019-05-04T00:00:00Z,Trujillo,false,,crest,Bajo calderon (2),ma,16.9276,-86.0529,POINT(-086.0529 +16.9276),1,Claudia guerrero,18,27,flat,500,Chaetodon capistratus,2,40.0,8.0,6-10,,,,,,0.7970006149616448,0.027899999999999998,3.1600333333333332,12.0,Chaetodontidae
